SiteNumber,IslandCode,IslandName,SiteCode,SiteName,Species,ScientificName,CommonName,SurveyYear,ReserveStatus,ReserveYear,Area_Surveyed,Total_Count,Percent_Cover
1,SM,San Miguel Island,WL,Wyckoff Ledge,2013,Pterygophora californica,"California sea palm, all",2003,Outside,Outside,6,34,5.6667
1,SM,San Miguel Island,WL,Wyckoff Ledge,2013,Pterygophora californica,"California sea palm, all",2004,Outside,Outside,6,5,0.8333
1,SM,San Miguel Island,WL,Wyckoff Ledge,2013,Pterygophora californica,"California sea palm, all",2005,Outside,Outside,6,11,1.8333
1,SM,San Miguel Island,WL,Wyckoff Ledge,2013,Pterygophora californica,"California sea palm, all",2006,Outside,Outside,6,90,15
1,SM,San Miguel Island,WL,Wyckoff Ledge,2013,Pterygophora californica,"California sea palm, all",2007,Outside,Outside,6,43,7.1667
1,SM,San Miguel Island,WL,Wyckoff Ledge,2013,Pterygophora californica,"California sea palm, all",2008,Outside,Outside,6,11,1.8333
1,SM,San Miguel Island,WL,Wyckoff Ledge,2013,Pterygophora californica,"California sea palm, all",2009,Outside,Outside,6,62,10.3333
1,SM,San Miguel Island,WL,Wyckoff Ledge,2013,Pterygophora californica,"California sea palm, all",2010,Outside,Outside,6,92,15.3333
1,SM,San Miguel Island,WL,Wyckoff Ledge,2013,Pterygophora californica,"California sea palm, all",2011,Outside,Outside,6,101,16.8333
1,SM,San Miguel Island,WL,Wyckoff Ledge,2013,Pterygophora californica,"California sea palm, all",2012,Outside,Outside,6,86,14.3333
1,SM,San Miguel Island,WL,Wyckoff Ledge,2013,Pterygophora californica,"California sea palm, all",2013,Outside,Outside,6,51,8.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2013,Pterygophora californica,"California sea palm, all",2014,Outside,Outside,6,3,0.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2013,Pterygophora californica,"California sea palm, all",2015,Outside,Outside,6,6,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2013,Pterygophora californica,"California sea palm, all",2016,Outside,Outside,6,2,0.3333
1,SM,San Miguel Island,WL,Wyckoff Ledge,2013,Pterygophora californica,"California sea palm, all",2017,Outside,Outside,6,16,2.6667
1,SM,San Miguel Island,WL,Wyckoff Ledge,2013,Pterygophora californica,"California sea palm, all",2018,Outside,Outside,6,3,0.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2013,Pterygophora californica,"California sea palm, all",2019,Outside,Outside,6,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2014,Laminaria farlowii,"oar weed, all",1985,Outside,Outside,10,1,0.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2014,Laminaria farlowii,"oar weed, all",1986,Outside,Outside,10,3,0.3
1,SM,San Miguel Island,WL,Wyckoff Ledge,2014,Laminaria farlowii,"oar weed, all",1987,Outside,Outside,10,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2014,Laminaria farlowii,"oar weed, all",1988,Outside,Outside,10,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2014,Laminaria farlowii,"oar weed, all",1989,Outside,Outside,10,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2014,Laminaria farlowii,"oar weed, all",1990,Outside,Outside,10,1,0.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2014,Laminaria farlowii,"oar weed, all",1991,Outside,Outside,10,1,0.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2014,Laminaria farlowii,"oar weed, all",1992,Outside,Outside,10,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2014,Laminaria farlowii,"oar weed, all",1993,Outside,Outside,10,5,0.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2014,Laminaria farlowii,"oar weed, all",1994,Outside,Outside,10,2,0.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2014,Laminaria farlowii,"oar weed, all",1995,Outside,Outside,10,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2014,Laminaria farlowii,"oar weed, all",1996,Outside,Outside,6,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2014,Laminaria farlowii,"oar weed, all",1997,Outside,Outside,6,3,0.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2014,Laminaria farlowii,"oar weed, all",1998,Outside,Outside,6,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2014,Laminaria farlowii,"oar weed, all",1999,Outside,Outside,6,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2014,Laminaria farlowii,"oar weed, all",2000,Outside,Outside,6,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2014,Laminaria farlowii,"oar weed, all",2001,Outside,Outside,6,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2014,Laminaria farlowii,"oar weed, all",2002,Outside,Outside,6,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2014,Laminaria farlowii,"oar weed, all",2003,Outside,Outside,6,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2014,Laminaria farlowii,"oar weed, all",2004,Outside,Outside,6,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2014,Laminaria farlowii,"oar weed, all",2005,Outside,Outside,6,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2014,Laminaria farlowii,"oar weed, all",2006,Outside,Outside,6,1,0.1667
1,SM,San Miguel Island,WL,Wyckoff Ledge,2014,Laminaria farlowii,"oar weed, all",2007,Outside,Outside,6,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2014,Laminaria farlowii,"oar weed, all",2008,Outside,Outside,6,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2014,Laminaria farlowii,"oar weed, all",2009,Outside,Outside,6,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2014,Laminaria farlowii,"oar weed, all",2010,Outside,Outside,6,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2014,Laminaria farlowii,"oar weed, all",2011,Outside,Outside,6,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2014,Laminaria farlowii,"oar weed, all",2012,Outside,Outside,6,1,0.1667
1,SM,San Miguel Island,WL,Wyckoff Ledge,2014,Laminaria farlowii,"oar weed, all",2013,Outside,Outside,6,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2014,Laminaria farlowii,"oar weed, all",2014,Outside,Outside,6,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2014,Laminaria farlowii,"oar weed, all",2015,Outside,Outside,6,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2014,Laminaria farlowii,"oar weed, all",2016,Outside,Outside,6,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2014,Laminaria farlowii,"oar weed, all",2017,Outside,Outside,6,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2014,Laminaria farlowii,"oar weed, all",2018,Outside,Outside,6,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2014,Laminaria farlowii,"oar weed, all",2019,Outside,Outside,6,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2017,Sargassum horneri,"Sargassum horneri, all",2010,Outside,Outside,6,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2017,Sargassum horneri,"Sargassum horneri, all",2011,Outside,Outside,6,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2017,Sargassum horneri,"Sargassum horneri, all",2012,Outside,Outside,6,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2017,Sargassum horneri,"Sargassum horneri, all",2013,Outside,Outside,6,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2017,Sargassum horneri,"Sargassum horneri, all",2014,Outside,Outside,6,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2017,Sargassum horneri,"Sargassum horneri, all",2015,Outside,Outside,6,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2017,Sargassum horneri,"Sargassum horneri, all",2016,Outside,Outside,6,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2017,Sargassum horneri,"Sargassum horneri, all",2017,Outside,Outside,6,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2017,Sargassum horneri,"Sargassum horneri, all",2018,Outside,Outside,6,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2017,Sargassum horneri,"Sargassum horneri, all",2019,Outside,Outside,6,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,3001,Rhodophyta,red algae (miscellaneous),1982,Outside,Outside,5,263,52.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,3001,Rhodophyta,red algae (miscellaneous),1983,Outside,Outside,4,149,37.25
1,SM,San Miguel Island,WL,Wyckoff Ledge,3001,Rhodophyta,red algae (miscellaneous),1984,Outside,Outside,5,149,29.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,3001,Rhodophyta,red algae (miscellaneous),1985,Outside,Outside,10,68,6.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,3001,Rhodophyta,red algae (miscellaneous),1986,Outside,Outside,10,393,39.3
1,SM,San Miguel Island,WL,Wyckoff Ledge,3001,Rhodophyta,red algae (miscellaneous),1987,Outside,Outside,10,56,5.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,3001,Rhodophyta,red algae (miscellaneous),1988,Outside,Outside,10,374,37.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,3001,Rhodophyta,red algae (miscellaneous),1989,Outside,Outside,10,764,76.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,3001,Rhodophyta,red algae (miscellaneous),1990,Outside,Outside,10,719,71.9
1,SM,San Miguel Island,WL,Wyckoff Ledge,3001,Rhodophyta,red algae (miscellaneous),1991,Outside,Outside,10,615,61.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,3001,Rhodophyta,red algae (miscellaneous),1992,Outside,Outside,10,532,53.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,3001,Rhodophyta,red algae (miscellaneous),1993,Outside,Outside,10,670,67
1,SM,San Miguel Island,WL,Wyckoff Ledge,3001,Rhodophyta,red algae (miscellaneous),1994,Outside,Outside,10,654,65.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,3001,Rhodophyta,red algae (miscellaneous),1995,Outside,Outside,10,808,80.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,3001,Rhodophyta,red algae (miscellaneous),1996,Outside,Outside,6,475,79.1667
1,SM,San Miguel Island,WL,Wyckoff Ledge,3001,Rhodophyta,red algae (miscellaneous),1997,Outside,Outside,6,394,65.6667
1,SM,San Miguel Island,WL,Wyckoff Ledge,3001,Rhodophyta,red algae (miscellaneous),1998,Outside,Outside,6,226,37.6667
1,SM,San Miguel Island,WL,Wyckoff Ledge,3001,Rhodophyta,red algae (miscellaneous),1999,Outside,Outside,6,231,38.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,3001,Rhodophyta,red algae (miscellaneous),2000,Outside,Outside,6,441,73.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,3001,Rhodophyta,red algae (miscellaneous),2001,Outside,Outside,6,375,62.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,3001,Rhodophyta,red algae (miscellaneous),2002,Outside,Outside,6,351,58.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,3001,Rhodophyta,red algae (miscellaneous),2003,Outside,Outside,6,149,24.8333
1,SM,San Miguel Island,WL,Wyckoff Ledge,3001,Rhodophyta,red algae (miscellaneous),2004,Outside,Outside,6,21,3.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,3001,Rhodophyta,red algae (miscellaneous),2005,Outside,Outside,6,167,27.8333
1,SM,San Miguel Island,WL,Wyckoff Ledge,3001,Rhodophyta,red algae (miscellaneous),2006,Outside,Outside,6,388,64.6667
1,SM,San Miguel Island,WL,Wyckoff Ledge,3001,Rhodophyta,red algae (miscellaneous),2007,Outside,Outside,6,152,25.3333
1,SM,San Miguel Island,WL,Wyckoff Ledge,3001,Rhodophyta,red algae (miscellaneous),2008,Outside,Outside,6,189,31.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,3001,Rhodophyta,red algae (miscellaneous),2009,Outside,Outside,6,338,56.3333
1,SM,San Miguel Island,WL,Wyckoff Ledge,3001,Rhodophyta,red algae (miscellaneous),2010,Outside,Outside,6,269,44.8333
1,SM,San Miguel Island,WL,Wyckoff Ledge,3001,Rhodophyta,red algae (miscellaneous),2011,Outside,Outside,6,189,31.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,3001,Rhodophyta,red algae (miscellaneous),2012,Outside,Outside,6,282,47
1,SM,San Miguel Island,WL,Wyckoff Ledge,3001,Rhodophyta,red algae (miscellaneous),2013,Outside,Outside,6,139,23.1667
1,SM,San Miguel Island,WL,Wyckoff Ledge,3001,Rhodophyta,red algae (miscellaneous),2014,Outside,Outside,6,158,26.3333
1,SM,San Miguel Island,WL,Wyckoff Ledge,3001,Rhodophyta,red algae (miscellaneous),2015,Outside,Outside,6,197,32.8333
1,SM,San Miguel Island,WL,Wyckoff Ledge,3001,Rhodophyta,red algae (miscellaneous),2016,Outside,Outside,6,189,31.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,3001,Rhodophyta,red algae (miscellaneous),2017,Outside,Outside,6,370,61.6667
1,SM,San Miguel Island,WL,Wyckoff Ledge,3001,Rhodophyta,red algae (miscellaneous),2018,Outside,Outside,6,215,35.8333
1,SM,San Miguel Island,WL,Wyckoff Ledge,3001,Rhodophyta,red algae (miscellaneous),2019,Outside,Outside,6,48,8
1,SM,San Miguel Island,WL,Wyckoff Ledge,3002,articulated coralline algae,articulated coralline algae,1982,Outside,Outside,5,13,2.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,3002,articulated coralline algae,articulated coralline algae,1983,Outside,Outside,4,10,2.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,3002,articulated coralline algae,articulated coralline algae,1984,Outside,Outside,5,18,3.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,3002,articulated coralline algae,articulated coralline algae,1985,Outside,Outside,10,41,4.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,3002,articulated coralline algae,articulated coralline algae,1986,Outside,Outside,10,54,5.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,3002,articulated coralline algae,articulated coralline algae,1987,Outside,Outside,10,34,3.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,3002,articulated coralline algae,articulated coralline algae,1988,Outside,Outside,10,68,6.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,3002,articulated coralline algae,articulated coralline algae,1989,Outside,Outside,10,103,10.3
1,SM,San Miguel Island,WL,Wyckoff Ledge,3002,articulated coralline algae,articulated coralline algae,1990,Outside,Outside,10,79,7.9
1,SM,San Miguel Island,WL,Wyckoff Ledge,3002,articulated coralline algae,articulated coralline algae,1991,Outside,Outside,10,136,13.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,3002,articulated coralline algae,articulated coralline algae,1992,Outside,Outside,10,145,14.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,3002,articulated coralline algae,articulated coralline algae,1993,Outside,Outside,10,167,16.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,3002,articulated coralline algae,articulated coralline algae,1994,Outside,Outside,10,137,13.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,3002,articulated coralline algae,articulated coralline algae,1995,Outside,Outside,10,183,18.3
1,SM,San Miguel Island,WL,Wyckoff Ledge,3002,articulated coralline algae,articulated coralline algae,1996,Outside,Outside,6,77,12.8333
1,SM,San Miguel Island,WL,Wyckoff Ledge,3002,articulated coralline algae,articulated coralline algae,1997,Outside,Outside,6,92,15.3333
1,SM,San Miguel Island,WL,Wyckoff Ledge,3002,articulated coralline algae,articulated coralline algae,1998,Outside,Outside,6,92,15.3333
1,SM,San Miguel Island,WL,Wyckoff Ledge,3002,articulated coralline algae,articulated coralline algae,1999,Outside,Outside,6,101,16.8333
1,SM,San Miguel Island,WL,Wyckoff Ledge,3002,articulated coralline algae,articulated coralline algae,2000,Outside,Outside,6,74,12.3333
1,SM,San Miguel Island,WL,Wyckoff Ledge,3002,articulated coralline algae,articulated coralline algae,2001,Outside,Outside,6,40,6.6667
1,SM,San Miguel Island,WL,Wyckoff Ledge,3002,articulated coralline algae,articulated coralline algae,2002,Outside,Outside,6,65,10.8333
1,SM,San Miguel Island,WL,Wyckoff Ledge,3002,articulated coralline algae,articulated coralline algae,2003,Outside,Outside,6,87,14.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,3002,articulated coralline algae,articulated coralline algae,2004,Outside,Outside,6,37,6.1667
1,SM,San Miguel Island,WL,Wyckoff Ledge,3002,articulated coralline algae,articulated coralline algae,2005,Outside,Outside,6,79,13.1667
1,SM,San Miguel Island,WL,Wyckoff Ledge,3002,articulated coralline algae,articulated coralline algae,2006,Outside,Outside,6,107,17.8333
1,SM,San Miguel Island,WL,Wyckoff Ledge,3002,articulated coralline algae,articulated coralline algae,2007,Outside,Outside,6,66,11
1,SM,San Miguel Island,WL,Wyckoff Ledge,3002,articulated coralline algae,articulated coralline algae,2008,Outside,Outside,6,58,9.6667
1,SM,San Miguel Island,WL,Wyckoff Ledge,3002,articulated coralline algae,articulated coralline algae,2009,Outside,Outside,6,94,15.6667
1,SM,San Miguel Island,WL,Wyckoff Ledge,3002,articulated coralline algae,articulated coralline algae,2010,Outside,Outside,6,85,14.1667
1,SM,San Miguel Island,WL,Wyckoff Ledge,3002,articulated coralline algae,articulated coralline algae,2011,Outside,Outside,6,46,7.6667
1,SM,San Miguel Island,WL,Wyckoff Ledge,3002,articulated coralline algae,articulated coralline algae,2012,Outside,Outside,6,73,12.1667
1,SM,San Miguel Island,WL,Wyckoff Ledge,3002,articulated coralline algae,articulated coralline algae,2013,Outside,Outside,6,75,12.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,3002,articulated coralline algae,articulated coralline algae,2014,Outside,Outside,6,32,5.3333
1,SM,San Miguel Island,WL,Wyckoff Ledge,3002,articulated coralline algae,articulated coralline algae,2015,Outside,Outside,6,50,8.3333
1,SM,San Miguel Island,WL,Wyckoff Ledge,3002,articulated coralline algae,articulated coralline algae,2016,Outside,Outside,6,37,6.1667
1,SM,San Miguel Island,WL,Wyckoff Ledge,3002,articulated coralline algae,articulated coralline algae,2017,Outside,Outside,6,76,12.6667
1,SM,San Miguel Island,WL,Wyckoff Ledge,3002,articulated coralline algae,articulated coralline algae,2018,Outside,Outside,6,8,1.3333
1,SM,San Miguel Island,WL,Wyckoff Ledge,3002,articulated coralline algae,articulated coralline algae,2019,Outside,Outside,6,6,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,3003,encrusting coralline algae,encrusting coralline algae,1982,Outside,Outside,5,36,7.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,3003,encrusting coralline algae,encrusting coralline algae,1983,Outside,Outside,4,97,24.25
1,SM,San Miguel Island,WL,Wyckoff Ledge,3003,encrusting coralline algae,encrusting coralline algae,1984,Outside,Outside,5,189,37.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,3003,encrusting coralline algae,encrusting coralline algae,1985,Outside,Outside,10,445,44.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,3003,encrusting coralline algae,encrusting coralline algae,1986,Outside,Outside,10,538,53.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,3003,encrusting coralline algae,encrusting coralline algae,1987,Outside,Outside,10,287,28.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,3003,encrusting coralline algae,encrusting coralline algae,1988,Outside,Outside,10,274,27.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,3003,encrusting coralline algae,encrusting coralline algae,1989,Outside,Outside,10,250,25
1,SM,San Miguel Island,WL,Wyckoff Ledge,3003,encrusting coralline algae,encrusting coralline algae,1990,Outside,Outside,10,136,13.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,3003,encrusting coralline algae,encrusting coralline algae,1991,Outside,Outside,10,184,18.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,3003,encrusting coralline algae,encrusting coralline algae,1992,Outside,Outside,10,317,31.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,3003,encrusting coralline algae,encrusting coralline algae,1993,Outside,Outside,10,265,26.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,3003,encrusting coralline algae,encrusting coralline algae,1994,Outside,Outside,10,248,24.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,3003,encrusting coralline algae,encrusting coralline algae,1995,Outside,Outside,10,469,46.9
1,SM,San Miguel Island,WL,Wyckoff Ledge,3003,encrusting coralline algae,encrusting coralline algae,1996,Outside,Outside,6,257,42.8333
1,SM,San Miguel Island,WL,Wyckoff Ledge,3003,encrusting coralline algae,encrusting coralline algae,1997,Outside,Outside,6,231,38.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,3003,encrusting coralline algae,encrusting coralline algae,1998,Outside,Outside,6,273,45.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,3003,encrusting coralline algae,encrusting coralline algae,1999,Outside,Outside,6,136,22.6667
1,SM,San Miguel Island,WL,Wyckoff Ledge,3003,encrusting coralline algae,encrusting coralline algae,2000,Outside,Outside,6,276,46
1,SM,San Miguel Island,WL,Wyckoff Ledge,3003,encrusting coralline algae,encrusting coralline algae,2001,Outside,Outside,6,181,30.1667
1,SM,San Miguel Island,WL,Wyckoff Ledge,3003,encrusting coralline algae,encrusting coralline algae,2002,Outside,Outside,6,210,35
1,SM,San Miguel Island,WL,Wyckoff Ledge,3003,encrusting coralline algae,encrusting coralline algae,2003,Outside,Outside,6,180,30
1,SM,San Miguel Island,WL,Wyckoff Ledge,3003,encrusting coralline algae,encrusting coralline algae,2004,Outside,Outside,6,128,21.3333
1,SM,San Miguel Island,WL,Wyckoff Ledge,3003,encrusting coralline algae,encrusting coralline algae,2005,Outside,Outside,6,250,41.6667
1,SM,San Miguel Island,WL,Wyckoff Ledge,3003,encrusting coralline algae,encrusting coralline algae,2006,Outside,Outside,6,139,23.1667
1,SM,San Miguel Island,WL,Wyckoff Ledge,3003,encrusting coralline algae,encrusting coralline algae,2007,Outside,Outside,6,202,33.6667
1,SM,San Miguel Island,WL,Wyckoff Ledge,3003,encrusting coralline algae,encrusting coralline algae,2008,Outside,Outside,6,97,16.1667
1,SM,San Miguel Island,WL,Wyckoff Ledge,3003,encrusting coralline algae,encrusting coralline algae,2009,Outside,Outside,6,208,34.6667
1,SM,San Miguel Island,WL,Wyckoff Ledge,3003,encrusting coralline algae,encrusting coralline algae,2010,Outside,Outside,6,62,10.3333
1,SM,San Miguel Island,WL,Wyckoff Ledge,3003,encrusting coralline algae,encrusting coralline algae,2011,Outside,Outside,6,83,13.8333
1,SM,San Miguel Island,WL,Wyckoff Ledge,3003,encrusting coralline algae,encrusting coralline algae,2012,Outside,Outside,6,132,22
1,SM,San Miguel Island,WL,Wyckoff Ledge,3003,encrusting coralline algae,encrusting coralline algae,2013,Outside,Outside,6,175,29.1667
1,SM,San Miguel Island,WL,Wyckoff Ledge,3003,encrusting coralline algae,encrusting coralline algae,2014,Outside,Outside,6,100,16.6667
1,SM,San Miguel Island,WL,Wyckoff Ledge,3003,encrusting coralline algae,encrusting coralline algae,2015,Outside,Outside,6,150,25
1,SM,San Miguel Island,WL,Wyckoff Ledge,3003,encrusting coralline algae,encrusting coralline algae,2016,Outside,Outside,6,108,18
1,SM,San Miguel Island,WL,Wyckoff Ledge,3003,encrusting coralline algae,encrusting coralline algae,2017,Outside,Outside,6,204,34
1,SM,San Miguel Island,WL,Wyckoff Ledge,3003,encrusting coralline algae,encrusting coralline algae,2018,Outside,Outside,6,172,28.6667
1,SM,San Miguel Island,WL,Wyckoff Ledge,3003,encrusting coralline algae,encrusting coralline algae,2019,Outside,Outside,6,329,54.8333
1,SM,San Miguel Island,WL,Wyckoff Ledge,3004,Gelidium,agar weed,1985,Outside,Outside,10,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,3004,Gelidium,agar weed,1986,Outside,Outside,10,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,3004,Gelidium,agar weed,1987,Outside,Outside,10,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,3004,Gelidium,agar weed,1988,Outside,Outside,10,0,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,3004,Gelidium,agar weed,1989,Outside,Outside,10,0,0
